,PUBID8   ,REGION8  ,CENDIV8  ,SQFT8    ,SQFTC8   ,YRCONC8  ,PBA8     ,ELUSED8  ,NGUSED8  ,FKUSED8  ,PRUSED8  ,STUSED8  ,HWUSED8  ,ADJWT8   ,STRATUM8 ,PAIR8    ,ELHTBTU8 ,ELCLBTU8 ,ELVNBTU8 ,ELWTBTU8 ,ELLTBTU8 ,ELCKBTU8 ,ELRFBTU8 ,ELOFBTU8 ,ELPCBTU8 ,ELMSBTU8                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
4761,5670,1,2,1650,2,4,25,1,2,2,2.0,2,2,2739.65,8,2,14091.0,6275.0,0.0,636.0,10824.0,0.0,10816.0,12.0,0.0,11013.0
4762,5671,2,3,89000,6,1,14,1,1,2,2.0,2,2,116.76,11,1,0.0,0.0,626916.0,0.0,388154.0,10950.0,34732.0,3463.0,52367.0,64482.0
4763,5672,3,5,12500,4,3,18,1,2,2,2.0,2,2,1769.43,25,1,4951.0,7919.0,0.0,80407.0,78492.0,0.0,2489.0,2561.0,4424.0,29727.0
4764,5673,2,3,6800,3,4,2,1,1,2,2.0,2,2,2141.61,13,1,50289.0,67442.0,15086.0,3519.0,155126.0,0.0,57681.0,134.0,17855.0,62243.0
4765,5674,1,1,45000,5,6,2,1,1,2,2.0,2,2,221.72,3,2,162711.0,37764.0,144363.0,0.0,434933.0,0.0,117475.0,78685.0,133883.0,279634.0
4766,5675,3,7,2000,2,2,6,1,2,2,2.0,2,2,2544.74,35,1,2300.0,19760.0,0.0,0.0,17512.0,0.0,124658.0,485.0,0.0,12942.0
4767,5676,3,5,7500,3,5,1,1,2,2,2.0,2,2,2314.83,25,1,104.0,252.0,0.0,1.0,7963.0,0.0,747.0,0.0,0.0,1298.0
4768,5677,4,9,3600,2,1,13,1,1,2,2.0,2,2,2996.93,41,1,0.0,1723.0,3612.0,0.0,7991.0,0.0,0.0,1.0,60.0,4152.0
4769,5678,4,8,215000,8,7,14,1,1,2,2.0,2,2,135.43,38,1,0.0,1768129.0,1492393.0,0.0,1618785.0,0.0,158015.0,124139.0,95021.0,212605.0
4770,5679,2,4,118000,7,6,2,1,2,2,2.0,2,2,77.89,20,2,1230898.0,1013365.0,421029.0,61372.0,1684856.0,0.0,221891.0,159135.0,500170.0,923340.0
4771,5680,3,7,8200,3,6,26,1,1,2,2.0,2,2,734.43,33,1,0.0,24165.0,43132.0,0.0,35766.0,0.0,41761.0,3726.0,4499.0,79322.0
4772,5681,3,5,1500000,10,7,5,1,1,2,2.0,2,2,72.38,23,2,1194226.0,3136184.0,2440451.0,211256.0,47356783.0,0.0,357247.0,47763.0,124245.0,4451068.0
4773,5682,1,1,2000,2,6,15,1,2,1,1.0,2,2,1711.45,3,2,0.0,5065.0,11460.0,0.0,31330.0,0.0,173714.0,405.0,0.0,11402.0
4774,5683,2,3,15000,4,4,2,1,1,2,2.0,2,2,864.37,14,2,0.0,57027.0,40017.0,0.0,211209.0,0.0,54174.0,8689.0,54978.0,64477.0
4775,5684,1,2,8000,3,2,25,1,1,2,2.0,2,2,869.22,10,1,0.0,25086.0,23249.0,10946.0,329390.0,0.0,0.0,21055.0,18881.0,79268.0
4776,5686,1,2,40000,5,1,12,1,2,1,2.0,2,2,880.97,7,1,0.0,0.0,19270.0,296.0,21518.0,0.0,4474.0,159.0,0.0,41449.0
4777,5687,3,5,6700,3,2,23,1,2,2,,2,2,2544.74,26,2,23064.0,88526.0,19266.0,55245.0,161242.0,0.0,26262.0,4370.0,6223.0,51727.0
4778,5688,2,3,15000,4,1,25,1,1,2,2.0,2,2,62.95,13,1,5557.0,6809.0,11276.0,0.0,66474.0,0.0,7570.0,129.0,283.0,25603.0
4779,5689,3,5,20250,4,4,18,1,1,2,2.0,2,2,528.24,26,2,9502.0,71373.0,0.0,0.0,376486.0,0.0,66589.0,12.0,747.0,36804.0
4780,5690,4,8,18000,4,6,8,1,1,1,2.0,2,2,511.38,39,1,0.0,164481.0,131391.0,0.0,766091.0,0.0,146587.0,11922.0,14421.0,652164.0
4781,5691,4,8,15750,4,5,2,1,2,2,2.0,2,2,944.4,65,1,29829.0,279328.0,24466.0,1741.0,283225.0,0.0,0.0,6720.0,10949.0,63679.0
4782,5692,1,2,270000,8,5,16,1,1,1,2.0,2,2,7.44,9,2,0.0,3479245.0,3260807.0,0.0,9481691.0,0.0,371919.0,70980.0,166360.0,1762214.0
4783,5693,3,6,345000,8,3,2,1,2,2,2.0,1,2,16.84,30,1,0.0,7864654.0,6945631.0,0.0,19692945.0,0.0,1460657.0,1814096.0,5366002.0,6397504.0
4784,5694,3,7,13000,4,2,13,1,1,2,2.0,2,2,377.5,35,1,67140.0,755624.0,218511.0,0.0,185870.0,4075.0,162829.0,5273.0,8638.0,98065.0
4785,5695,1,2,4000,2,7,15,1,1,2,2.0,2,2,1711.45,9,1,0.0,28633.0,60333.0,0.0,65469.0,0.0,127181.0,6808.0,2542.0,38957.0
4786,5696,2,3,19750,4,6,8,1,1,2,2.0,2,2,148.9,16,1,12323.0,53634.0,12580.0,0.0,251678.0,0.0,26649.0,9678.0,7047.0,169328.0
4787,5697,1,2,7100,3,1,12,1,2,1,2.0,2,2,781.6,7,1,0.0,0.0,688.0,25.0,3414.0,451.0,1649.0,40.0,23.0,5425.0
4788,5698,3,5,68000,6,7,14,1,1,2,2.0,2,2,223.94,56,1,0.0,870195.0,986007.0,0.0,737162.0,20092.0,83412.0,13766.0,234140.0,118319.0
4789,5701,3,5,36000,5,7,14,1,1,2,2.0,2,2,331.3,22,1,0.0,479832.0,386636.0,0.0,678514.0,0.0,125264.0,8487.0,301917.0,180561.0
4790,5702,1,1,500001,9,4,16,1,1,1,2.0,1,2,70.17,53,1,0.0,653691.0,5084492.0,0.0,4778419.0,105526.0,282981.0,69299.0,374614.0,1923443.0
4791,5703,1,1,2000,2,6,26,1,2,2,2.0,2,2,1926.09,3,2,2856.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,1070.0
4792,5704,3,5,71000,6,5,7,1,1,2,2.0,2,2,364.2,26,2,26094.0,1237622.0,1019799.0,0.0,911281.0,0.0,313439.0,124627.0,184049.0,1053453.0
4793,5705,3,5,49000,5,8,26,1,2,2,1.0,2,2,190.78,26,2,31578.0,452813.0,128940.0,10581.0,2526983.0,0.0,89857.0,11729.0,30791.0,339964.0
